Session,GlobalIndex,LocalIndex,TargetChar,AngleX,AngleY,UserInput,IsCorrect,FontSize,SpawnZone,,,,,,
,4164,6,P,42.04,-11.59,P,TRUE,17.3,Grid_Middle-Right,,,,,,
,4165,7,L,-38.34,-49.7,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,4166,8,F,-20.07,-45.3,F,TRUE,201,Grid_Bottom-Center,,,,,,
,4167,9,Z,29.08,-46.94,Z,TRUE,122.9,Grid_Bottom-Right,,,,,,
,4168,1,T,-53.32,17.46,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,4169,2,E,-21.12,13.45,E,TRUE,10.6,Grid_Top-Center,,,,,,
,4170,3,O,51.33,28.78,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,4171,4,C,-44.47,-6.5,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,4172,5,F,-4.67,-21.26,F,TRUE,122.9,Grid_Middle-Center,,,,,,
,4173,6,D,49.22,-12,NotVisible,FALSE,17.3,Grid_Middle-Right,,,,,,
,4174,7,Z,-47.04,-33.14,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,4175,8,L,8.69,-49.33,L,TRUE,17.3,Grid_Bottom-Center,,,,,,
,4176,9,P,40.68,-37.19,P,TRUE,75.3,Grid_Bottom-Right,,,,,,
,4177,1,Z,-52.28,35.7,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,4178,2,D,15.66,40.95,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,4179,3,L,37.97,40.91,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,4180,4,P,-50.92,7.32,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,4181,5,T,-14.43,-24.08,NotVisible,FALSE,6.5,Grid_Middle-Center,,,,,,
,4182,6,F,48.59,-19.28,F,TRUE,201,Grid_Middle-Right,,,,,,
,4183,7,E,-47.3,-40.91,E,TRUE,201,Grid_Bottom-Left,,,,,,
,4184,8,C,6.97,-33.21,O,FALSE,6.5,Grid_Bottom-Center,,,,,,
,4185,9,O,44.98,-49.55,NotVisible,FALSE,46.1,Grid_Bottom-Right,,,,,,
,4186,1,C,-35.3,18.66,C,TRUE,201,Grid_Top-Left,,,,,,
,4187,2,D,14.52,30.73,D,TRUE,122.9,Grid_Top-Center,,,,,,
,4188,3,Z,37.59,37.98,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,4189,4,F,-48.58,-28.19,NotVisible,FALSE,28.3,Grid_Middle-Left,,,,,,
,4190,5,L,-9.07,-1.93,L,TRUE,75.3,Grid_Middle-Center,,,,,,
,4191,6,T,44.5,-19.84,NotVisible,FALSE,10.6,Grid_Middle-Right,,,,,,
,4192,7,P,-43.99,-47.59,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,4193,8,O,3.04,-49.38,O,TRUE,201,Grid_Bottom-Center,,,,,,
,4194,9,E,45.43,-33.76,E,TRUE,46.1,Grid_Bottom-Right,,,,,,
,4195,1,L,-37.97,38.91,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,4196,2,D,19.42,29.49,D,TRUE,201,Grid_Top-Center,,,,,,
,4197,3,C,29.65,28.99,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,4198,4,Z,-39.31,-14.7,Z,TRUE,75.3,Grid_Middle-Left,,,,,,
,4199,5,F,15.48,-6.88,F,TRUE,75.3,Grid_Middle-Center,,,,,,
,4200,6,O,41.32,-1.2,O,TRUE,28.3,Grid_Middle-Right,,,,,,
,4201,7,E,-49.41,-39.58,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,4202,8,P,21.02,-40.24,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,4203,9,T,27.69,-44.68,T,TRUE,28.3,Grid_Bottom-Right,,,,,,
,4204,1,L,-48.47,22.07,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,4205,2,C,-3.97,24.35,C,TRUE,28.3,Grid_Top-Center,,,,,,
,4206,3,D,49.54,37.14,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,4207,4,P,-35.62,3.76,P,TRUE,122.9,Grid_Middle-Left,,,,,,
,4208,5,T,10,-23.68,NotVisible,FALSE,6.5,Grid_Middle-Center,,,,,,
,4209,6,O,30.55,-27.38,D,FALSE,17.3,Grid_Middle-Right,,,,,,
,4210,7,E,-29.42,-34.71,E,TRUE,28.3,Grid_Bottom-Left,,,,,,
,4211,8,F,4.15,-44.17,F,TRUE,201,Grid_Bottom-Center,,,,,,
,4212,9,Z,45.26,-44.98,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,4213,1,O,-35.95,18.54,O,TRUE,201,Grid_Top-Left,,,,,,
,4214,2,L,-6.59,25.01,L,TRUE,201,Grid_Top-Center,,,,,,
,4215,3,T,46.88,22.9,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,4216,4,F,-35.6,-6.37,F,TRUE,122.9,Grid_Middle-Left,,,,,,
,4217,5,D,-15.17,5.07,D,TRUE,17.3,Grid_Middle-Center,,,,,,
,4218,6,Z,47.08,2.32,Z,TRUE,46.1,Grid_Middle-Right,,,,,,
,4219,7,E,-45.07,-49.91,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,4220,8,C,3.95,-39.25,C,TRUE,75.3,Grid_Bottom-Center,,,,,,
,4221,9,P,43.25,-31.73,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,4222,1,E,-34.55,37.93,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,4223,2,T,16.74,41.7,NotVisible,FALSE,28.3,Grid_Top-Center,,,,,,
,4224,3,Z,50.61,36.23,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,4225,4,F,-50,2.32,NotVisible,FALSE,46.1,Grid_Middle-Left,,,,,,
,4226,5,L,-13.31,-17.05,NotVisible,FALSE,6.5,Grid_Middle-Center,,,,,,
,4227,6,C,51.43,-21.66,NotVisible,FALSE,17.3,Grid_Middle-Right,,,,,,
,4228,7,D,-27.61,-52.71,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,4229,8,O,-0.55,-52.04,NotVisible,FALSE,10.6,Grid_Bottom-Center,,,,,,
,4230,9,P,49.72,-36.59,NotVisible,FALSE,28.3,Grid_Bottom-Right,,,,,,
,4231,1,C,-27.89,14.32,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,4232,2,F,9.91,16.38,NotVisible,FALSE,28.3,Grid_Top-Center,,,,,,
,4233,3,Z,52.28,16.63,NotVisible,FALSE,122.9,Grid_Top-Right,,,,,,
,4234,4,P,-35.57,-16.82,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,4235,5,L,18.09,5.4,L,TRUE,28.3,Grid_Middle-Center,,,,,,
,4236,6,T,40.48,-25.77,T,TRUE,75.3,Grid_Middle-Right,,,,,,
,4237,7,E,-41.24,-33.2,E,TRUE,46.1,Grid_Bottom-Left,,,,,,
,4238,8,O,14.45,-42.78,O,TRUE,17.3,Grid_Bottom-Center,,,,,,
,4239,9,D,33.8,-43.45,D,TRUE,201,Grid_Bottom-Right,,,,,,
,4240,1,L,-50.77,20.77,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,4241,2,F,3.02,18.6,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,4242,3,T,34.68,12.25,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,4243,4,O,-30.18,1.84,NotVisible,FALSE,17.3,Grid_Middle-Left,,,,,,
,4244,5,Z,24.21,-15.73,Z,TRUE,46.1,Grid_Middle-Center,,,,,,
,4245,6,P,48.77,-16.3,NotVisible,FALSE,46.1,Grid_Middle-Right,,,,,,
,4246,7,C,-53.84,-43.24,NotVisible,FALSE,122.9,Grid_Bottom-Left,,,,,,
,4247,8,E,10.09,-48.17,NotVisible,FALSE,17.3,Grid_Bottom-Center,,,,,,
,4248,9,D,50.78,-34.26,D,TRUE,122.9,Grid_Bottom-Right,,,,,,
,4249,1,O,-30.44,28.87,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,4250,2,E,-22.57,20.58,NotVisible,FALSE,17.3,Grid_Top-Center,,,,,,
,4251,3,C,40.84,16.39,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,4252,4,T,-49.3,-23.02,NotVisible,FALSE,6.5,Grid_Middle-Left,,,,,,
,4253,5,F,13.78,-9.76,F,TRUE,122.9,Grid_Middle-Center,,,,,,
,4254,6,L,29.32,-12.34,L,TRUE,28.3,Grid_Middle-Right,,,,,,
,4255,7,P,-49.14,-39.16,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,4256,8,D,-1.88,-37.72,D,TRUE,28.3,Grid_Bottom-Center,,,,,,
,4257,9,Z,47.93,-43.73,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,4258,1,F,-52.9,23.46,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,4259,2,L,12.14,41.83,NotVisible,FALSE,17.3,Grid_Top-Center,,,,,,
,4260,3,E,34.47,36.57,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,4261,4,D,-48.68,-2.66,NotVisible,FALSE,122.9,Grid_Middle-Left,,,,,,
,4262,5,T,18.3,-20.54,T,TRUE,46.1,Grid_Middle-Center,,,,,,
,4263,6,C,50.9,-19.3,C,TRUE,201,Grid_Middle-Right,,,,,,
,4264,7,O,-34.59,-50.77,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,4265,8,P,-19.04,-39.62,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,4266,9,Z,48.55,-36.76,Z,TRUE,201,Grid_Bottom-Right,,,,,,
,4267,1,D,-32.96,31.03,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,4268,2,F,2.38,15.78,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,4269,3,O,41.27,23.32,NotVisible,FALSE,122.9,Grid_Top-Right,,,,,,
,4270,4,L,-53.62,1.48,NotVisible,FALSE,75.3,Grid_Middle-Left,,,,,,
,4271,5,T,-16.86,9.21,NotVisible,FALSE,10.6,Grid_Middle-Center,,,,,,
,4272,6,P,45.07,3.15,NotVisible,FALSE,46.1,Grid_Middle-Right,,,,,,
,4273,7,E,-39.2,-49.89,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,4274,8,C,-19.67,-36.8,C,TRUE,75.3,Grid_Bottom-Center,,,,,,
,4275,9,Z,45.04,-43.11,Z,TRUE,201,Grid_Bottom-Right,,,,,,
,4276,1,E,-53.32,39.13,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,4277,2,C,18.08,38.84,NotVisible,FALSE,46.1,Grid_Top-Center,,,,,,
,4278,3,D,30.29,18.27,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,4279,4,T,-46.01,-8.77,NotVisible,FALSE,46.1,Grid_Middle-Left,,,,,,
,4280,5,F,10.86,-23.72,F,TRUE,17.3,Grid_Middle-Center,,,,,,
,4281,6,L,35.49,-19.05,L,TRUE,201,Grid_Middle-Right,,,,,,
,4282,7,P,-50.1,-44.17,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,4283,8,O,-20.12,-44.19,O,TRUE,201,Grid_Bottom-Center,,,,,,
,4284,9,Z,49.54,-49.46,Z,TRUE,122.9,Grid_Bottom-Right,,,,,,
,4285,1,O,-41.91,37.51,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,4286,2,T,-8.25,34.73,NotVisible,FALSE,17.3,Grid_Top-Center,,,,,,
,4287,3,P,53.84,18.61,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,4288,4,E,-44.38,5.19,NotVisible,FALSE,46.1,Grid_Middle-Left,,,,,,
,4289,5,Z,2.73,-25.74,Z,TRUE,46.1,Grid_Middle-Center,,,,,,
,4290,6,L,52.45,-20.47,NotVisible,FALSE,28.3,Grid_Middle-Right,,,,,,
,4291,7,C,-30.55,-43.77,C,TRUE,28.3,Grid_Bottom-Left,,,,,,
,4292,8,D,4.98,-51.48,NotVisible,FALSE,10.6,Grid_Bottom-Center,,,,,,
,4293,9,F,47.83,-39.98,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,4294,1,F,-53.18,32.33,NotVisible,FALSE,75.3,Grid_Top-Left,,,,,,
,4295,2,T,-3.76,37.24,NotVisible,FALSE,122.9,Grid_Top-Center,,,,,,
,4296,3,C,26.85,25.89,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,4297,4,D,-40.4,-11.79,D,TRUE,201,Grid_Middle-Left,,,,,,
,4298,5,E,-20.86,-2.46,E,TRUE,17.3,Grid_Middle-Center,,,,,,
,4299,6,Z,45.73,-22.14,NotVisible,FALSE,46.1,Grid_Middle-Right,,,,,,
,4300,7,L,-49.34,-33.18,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,4301,8,P,6.76,-31.7,P,TRUE,46.1,Grid_Bottom-Center,,,,,,
,4302,9,O,38.32,-51.22,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,4303,1,O,-43.98,34.68,NotVisible,FALSE,201,Grid_Top-Left,,,,,,
,4304,2,Z,9.03,29.91,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,4305,3,E,53.84,32.23,NotVisible,FALSE,122.9,Grid_Top-Right,,,,,,
,4306,4,T,-43.11,2.95,T,TRUE,201,Grid_Middle-Left,,,,,,
,4307,5,C,13.34,-6.42,C,TRUE,75.3,Grid_Middle-Center,,,,,,
,4308,6,D,42.93,-0.98,NotVisible,FALSE,10.6,Grid_Middle-Right,,,,,,
,4309,7,F,-53.22,-42.58,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,4310,8,L,7.57,-47.42,L,TRUE,201,Grid_Bottom-Center,,,,,,
,4311,9,P,31.92,-50.31,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,4312,1,T,-42.22,40.49,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,4313,2,C,-13.99,36.51,NotVisible,FALSE,10.6,Grid_Top-Center,,,,,,
,4314,3,P,47.78,18.02,NotVisible,FALSE,122.9,Grid_Top-Right,,,,,,
,4315,4,D,-28.21,-23.72,D,TRUE,122.9,Grid_Middle-Left,,,,,,
,4316,5,F,-7.36,6.46,F,TRUE,75.3,Grid_Middle-Center,,,,,,
,4317,6,E,50.58,-21.23,NotVisible,FALSE,17.3,Grid_Middle-Right,,,,,,
,4318,7,Z,-35.44,-32.21,Z,TRUE,10.6,Grid_Bottom-Left,,,,,,
,4319,8,O,-3.71,-38.68,O,TRUE,75.3,Grid_Bottom-Center,,,,,,
,4320,9,L,43.75,-48.64,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,4321,1,D,-32.6,20.05,D,TRUE,122.9,Grid_Top-Left,,,,,,
,4322,2,L,-24.87,42.68,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,4323,3,O,30.96,35.11,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,4324,4,Z,-27.6,-10.2,Z,TRUE,46.1,Grid_Middle-Left,,,,,,
,4325,5,T,-13.98,-5,T,TRUE,46.1,Grid_Middle-Center,,,,,,
,4326,6,C,34.92,-20.2,C,TRUE,46.1,Grid_Middle-Right,,,,,,
,4327,7,F,-43.18,-40.19,NotVisible,FALSE,10.6,Grid_Bottom-Left,,,,,,
,4328,8,P,-10.7,-49.08,T,FALSE,46.1,Grid_Bottom-Center,,,,,,
,4329,9,E,43.02,-41.85,NotVisible,FALSE,28.3,Grid_Bottom-Right,,,,,,
,4330,1,P,-52.88,34.57,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,4331,2,D,-11.72,35.79,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,4332,3,Z,45.41,41.32,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,4333,4,O,-44.55,-7.01,NotVisible,FALSE,28.3,Grid_Middle-Left,,,,,,
,4334,5,L,-4.51,-24.2,F,FALSE,6.5,Grid_Middle-Center,,,,,,
,4335,6,F,30.77,-22.45,T,FALSE,6.5,Grid_Middle-Right,,,,,,
,4336,7,T,-44.74,-50.05,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,4337,8,C,15.32,-48.71,C,TRUE,28.3,Grid_Bottom-Center,,,,,,
,4338,9,E,53.5,-46.04,NotVisible,FALSE,75.3,Grid_Bottom-Right,,,,,,
,4339,1,C,-53.17,13.1,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,4340,2,P,-9.8,36.13,NotVisible,FALSE,28.3,Grid_Top-Center,,,,,,
,4341,3,Z,30.62,30.81,NotVisible,FALSE,201,Grid_Top-Right,,,,,,
,4342,4,F,-44.46,-16.15,NotVisible,FALSE,28.3,Grid_Middle-Left,,,,,,
,4343,5,D,18.18,2,D,TRUE,28.3,Grid_Middle-Center,,,,,,
,4344,6,E,27.46,-23.62,E,TRUE,6.5,Grid_Middle-Right,,,,,,
,4345,7,L,-43.41,-50.59,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,4346,8,O,-20.52,-35.72,O,TRUE,75.3,Grid_Bottom-Center,,,,,,
,4347,9,T,46.27,-46.92,C,FALSE,28.3,Grid_Bottom-Right,,,,,,
,4348,1,T,-52.27,28.28,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,4349,2,P,-9.61,22.34,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,4350,3,E,50.82,22.31,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
,4351,4,Z,-39.78,-14.62,Z,TRUE,201,Grid_Middle-Left,,,,,,
,4352,5,C,18.62,-11.83,C,TRUE,201,Grid_Middle-Center,,,,,,
,4353,6,D,30.57,-13.72,D,TRUE,122.9,Grid_Middle-Right,,,,,,
,4354,7,L,-39.92,-32.76,NotVisible,FALSE,6.5,Grid_Bottom-Left,,,,,,
,4355,8,F,9.31,-42.15,F,TRUE,28.3,Grid_Bottom-Center,,,,,,
,4356,9,O,50.37,-41.91,NotVisible,FALSE,17.3,Grid_Bottom-Right,,,,,,
,4357,1,E,-50.89,33.37,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,4358,2,T,-9.36,38.87,NotVisible,FALSE,17.3,Grid_Top-Center,,,,,,
,4359,3,F,36.9,14.71,NotVisible,FALSE,46.1,Grid_Top-Right,,,,,,
,4360,4,L,-34.3,-22.4,L,TRUE,201,Grid_Middle-Left,,,,,,
,4361,5,D,-5.16,-24.53,D,TRUE,46.1,Grid_Middle-Center,,,,,,
,4362,6,O,27.83,8.78,O,TRUE,10.6,Grid_Middle-Right,,,,,,
,4363,7,C,-39.52,-52.61,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,4364,8,P,-5.83,-47.98,P,TRUE,17.3,Grid_Bottom-Center,,,,,,
,4365,9,Z,40.23,-45.11,Z,TRUE,201,Grid_Bottom-Right,,,,,,
,4366,1,P,-35.81,29.5,NotVisible,FALSE,28.3,Grid_Top-Left,,,,,,
,4367,2,C,-11.6,27.3,C,TRUE,122.9,Grid_Top-Center,,,,,,
,4368,3,F,50.89,35.51,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,4369,4,D,-37.02,-16.22,D,TRUE,201,Grid_Middle-Left,,,,,,
,4370,5,E,-11.56,-18.9,E,TRUE,201,Grid_Middle-Center,,,,,,
,4371,6,L,47.95,-26.8,L,TRUE,75.3,Grid_Middle-Right,,,,,,
,4372,7,T,-46.58,-35.16,T,TRUE,46.1,Grid_Bottom-Left,,,,,,
,4373,8,O,-21.79,-35.65,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,4374,9,Z,28.38,-35.37,Z,TRUE,10.6,Grid_Bottom-Right,,,,,,
,4375,1,P,-45.42,34.86,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,4376,2,Z,-23.26,23.01,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,4377,3,D,50.23,15.44,NotVisible,FALSE,6.5,Grid_Top-Right,,,,,,
,4378,4,F,-26.96,-23.32,F,TRUE,17.3,Grid_Middle-Left,,,,,,
,4379,5,T,8.78,-17.34,T,TRUE,17.3,Grid_Middle-Center,,,,,,
,4380,6,L,54.07,0.14,NotVisible,FALSE,75.3,Grid_Middle-Right,,,,,,
,4381,7,C,-53.47,-50.73,NotVisible,FALSE,46.1,Grid_Bottom-Left,,,,,,
,4382,8,O,-12.87,-39.41,D,FALSE,10.6,Grid_Bottom-Center,,,,,,
,4383,9,E,48.71,-44.41,E,TRUE,46.1,Grid_Bottom-Right,,,,,,
,4384,1,O,-46.36,25.37,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,4385,2,Z,-1.82,13.26,D,FALSE,6.5,Grid_Top-Center,,,,,,
,4386,3,D,49.27,37.2,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,4387,4,L,-43.28,-19.93,L,TRUE,201,Grid_Middle-Left,,,,,,
,4388,5,E,-9.99,-7.79,E,TRUE,201,Grid_Middle-Center,,,,,,
,4389,6,F,52.68,3.27,F,TRUE,201,Grid_Middle-Right,,,,,,
,4390,7,C,-49.14,-34.19,C,TRUE,122.9,Grid_Bottom-Left,,,,,,
,4391,8,P,-17.66,-33.44,P,TRUE,46.1,Grid_Bottom-Center,,,,,,
,4392,9,T,52.51,-41.26,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,4393,1,P,-40.69,29,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,4394,2,T,9.08,30.44,T,TRUE,10.6,Grid_Top-Center,,,,,,
,4395,3,E,46.67,30.04,NotVisible,FALSE,10.6,Grid_Top-Right,,,,,,
,4396,4,Z,-52.13,-3.34,NotVisible,FALSE,17.3,Grid_Middle-Left,,,,,,
,4397,5,L,-11.75,-1.38,L,TRUE,122.9,Grid_Middle-Center,,,,,,
,4398,6,O,49.36,-5.5,O,TRUE,75.3,Grid_Middle-Right,,,,,,
,4399,7,C,-46.34,-37.97,C,TRUE,122.9,Grid_Bottom-Left,,,,,,
,4400,8,F,9.89,-49.09,F,TRUE,122.9,Grid_Bottom-Center,,,,,,
,4401,9,D,48.84,-49.29,NotVisible,FALSE,6.5,Grid_Bottom-Right,,,,,,
,4402,1,O,-43.31,24.73,O,TRUE,201,Grid_Top-Left,,,,,,
,4403,2,E,10.52,26.8,E,TRUE,10.6,Grid_Top-Center,,,,,,
,4404,3,C,27.42,13.54,C,TRUE,6.5,Grid_Top-Right,,,,,,
,4405,4,Z,-52.24,0.79,NotVisible,FALSE,122.9,Grid_Middle-Left,,,,,,
,4406,5,F,-23.34,-19.01,F,TRUE,75.3,Grid_Middle-Center,,,,,,
,4407,6,P,40.81,-22.46,NotVisible,FALSE,6.5,Grid_Middle-Right,,,,,,
,4408,7,T,-42.03,-49.18,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,4409,8,L,17.48,-50.61,NotVisible,FALSE,6.5,Grid_Bottom-Center,,,,,,
,4410,9,D,40.64,-50.96,NotVisible,FALSE,28.3,Grid_Bottom-Right,,,,,,
,4411,1,Z,-50.36,27.53,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,4412,2,C,1.46,37.27,C,TRUE,28.3,Grid_Top-Center,,,,,,
,4413,3,O,31.14,35.52,O,TRUE,17.3,Grid_Top-Right,,,,,,
,4414,4,D,-37.09,-13.09,D,TRUE,17.3,Grid_Middle-Left,,,,,,
,4415,5,P,-21.15,-11.81,P,TRUE,28.3,Grid_Middle-Center,,,,,,
,4416,6,L,46.31,-28.43,NotVisible,FALSE,17.3,Grid_Middle-Right,,,,,,
,4417,7,E,-37.8,-48.83,NotVisible,FALSE,28.3,Grid_Bottom-Left,,,,,,
,4418,8,T,1.32,-33.88,T,TRUE,46.1,Grid_Bottom-Center,,,,,,
,4419,9,F,30.29,-36.96,F,TRUE,6.5,Grid_Bottom-Right,,,,,,
,4420,1,D,-41.84,28.93,NotVisible,FALSE,6.5,Grid_Top-Left,,,,,,
,4421,2,Z,21.32,22.72,Z,TRUE,201,Grid_Top-Center,,,,,,
,4422,3,C,39.48,19.54,NotVisible,FALSE,28.3,Grid_Top-Right,,,,,,
,4423,4,F,-52.98,1.73,NotVisible,FALSE,201,Grid_Middle-Left,,,,,,
,4424,5,O,-16.19,4.23,O,TRUE,46.1,Grid_Middle-Center,,,,,,
,4425,6,E,40.03,-28.64,E,TRUE,17.3,Grid_Middle-Right,,,,,,
,4426,7,P,-35.77,-41.15,NotVisible,FALSE,17.3,Grid_Bottom-Left,,,,,,
,4427,8,T,5.84,-43.5,T,TRUE,17.3,Grid_Bottom-Center,,,,,,
,4428,9,L,36.12,-36.07,L,TRUE,17.3,Grid_Bottom-Right,,,,,,
,4429,1,P,-52.31,15.99,NotVisible,FALSE,122.9,Grid_Top-Left,,,,,,
,4430,2,L,0.33,28.44,NotVisible,FALSE,6.5,Grid_Top-Center,,,,,,
,4431,3,F,41.38,23.7,F,TRUE,10.6,Grid_Top-Right,,,,,,
,4432,4,Z,-48.06,-7.86,Z,TRUE,28.3,Grid_Middle-Left,,,,,,
,4433,5,E,-14.14,-26.93,E,TRUE,17.3,Grid_Middle-Center,,,,,,
,4434,6,D,38.24,-16.94,D,TRUE,122.9,Grid_Middle-Right,,,,,,
,4435,7,T,-34.47,-40.99,T,TRUE,201,Grid_Bottom-Left,,,,,,
,4436,8,O,-0.07,-50.88,NotVisible,FALSE,10.6,Grid_Bottom-Center,,,,,,
,4437,9,C,48.18,-51.79,NotVisible,FALSE,46.1,Grid_Bottom-Right,,,,,,
,4438,1,T,-53.75,38.26,NotVisible,FALSE,17.3,Grid_Top-Left,,,,,,
,4439,2,Z,-10.74,39.58,Z,TRUE,201,Grid_Top-Center,,,,,,
,4440,3,C,49.93,23.35,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,4441,4,L,-36.45,-19.29,L,TRUE,122.9,Grid_Middle-Left,,,,,,
,4442,5,E,-11.88,7.9,E,TRUE,17.3,Grid_Middle-Center,,,,,,
,4443,6,P,31.57,5.69,P,TRUE,46.1,Grid_Middle-Right,,,,,,
,4444,7,O,-30.64,-45.36,O,TRUE,75.3,Grid_Bottom-Left,,,,,,
,4445,8,F,-16.36,-46.11,F,TRUE,201,Grid_Bottom-Center,,,,,,
,4446,9,D,35.32,-36.1,NotVisible,FALSE,10.6,Grid_Bottom-Right,,,,,,
,4447,1,Z,-39.91,33.48,Z,TRUE,201,Grid_Top-Left,,,,,,
,4448,2,T,-18.5,35.67,T,TRUE,75.3,Grid_Top-Center,,,,,,
,4449,3,L,41.59,35.03,NotVisible,FALSE,17.3,Grid_Top-Right,,,,,,
,4450,4,D,-52.48,-0.73,NotVisible,FALSE,17.3,Grid_Middle-Left,,,,,,
,4451,5,C,23.69,-3.67,C,TRUE,28.3,Grid_Middle-Center,,,,,,
,4452,6,O,50.12,-3.2,NotVisible,FALSE,6.5,Grid_Middle-Right,,,,,,
,4453,7,F,-39.1,-37.2,F,TRUE,201,Grid_Bottom-Left,,,,,,
,4454,8,E,-6.27,-46.93,E,TRUE,46.1,Grid_Bottom-Center,,,,,,
,4455,9,P,40.32,-39.84,P,TRUE,201,Grid_Bottom-Right,,,,,,
,4456,1,O,-27.41,24.03,NotVisible,FALSE,10.6,Grid_Top-Left,,,,,,
,4457,2,E,8.12,15.97,E,TRUE,28.3,Grid_Top-Center,,,,,,
,4458,3,F,41.35,42.03,NotVisible,FALSE,75.3,Grid_Top-Right,,,,,,
